row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area
551;186.1129382;0.77770656;0;74995.25;0
552;199.3163416;0.77770656;0;96466.41;0
553;200.9445502;0.77770656;0;103800.234;0
554;548.1820478;0.77770656;0;76285.05;0
555;139.9825091;0.77943146;0;0;1579338.2
556;158.0816149;0.77943146;0;0;83792.26
557;200.1282339;0.783044;0;1.20E+08;166149.27
558;156.1021494;0.7856252;0;535203.6;0
559;244.1546497;0.7856252;0;131103.81;0
560;347.0947743;0.7856252;0;39106.523;0
561;176.0920274;0.7865064;0;415341;220764.75
562;216.1233338;0.7935814;0;88834.07;0
563;272.1491883;0.7935814;0;89898.266;0
564;342.1393524;0.7935814;0;56343.758;0
565;243.0978777;0.7963085;0;0;119510.8
566;303.1053999;0.7963085;0;0;75664.805
567;326.1813224;0.7963085;0;0;44703.176
568;130.9666571;0.8015585;0;428389.28;0
569;140.1071459;0.8015585;0;1057251.2;0
570;158.1177977;0.8015585;0;797956.75;0
571;221.0922491;0.8015585;0;158954.97;0
572;186.0764149;0.8028681;114980.84;42308.16;0
573;307.1501617;0.804746;0;0;215583.33
574;138.0551924;0.8095605;0;500492.3;0
575;142.0501674;0.8095605;0;89056.43;0
576;160.1334062;0.8095605;0;1197014.2;0
577;170.044981;0.8095605;0;98238.38;0
578;188.0555103;0.8095605;0;145383.88;0
579;198.1490873;0.8095605;0;162926.5;0
580;202.1437743;0.8095605;0;136747.36;0
581;210.0375778;0.8095605;0;44545.195;0
582;241.1547296;0.8095605;0;559869.2;0
583;246.1702126;0.8095605;0;345873.75;0
584;290.1234717;0.8095605;0;325731.62;0
585;171.0767033;0.8111772;0;275784.72;96757.8
586;185.0924193;0.815048;0;145315.52;214712.02
587;268.1040712;0.8171377;4985628.5;3356773.2;305917.62
588;153.0660182;0.8176084;0;56863.023;0
589;162.0682211;0.8176084;0;141966.62;0
590;181.133854;0.8176084;0;62632.16;0
591;242.1387103;0.8176084;0;58942.266;0
592;136.0620097;0.81983;1138978.5;800880.2;87607.766
593;166.0726881;0.82156456;0;0;64048.027
594;328.1253193;0.82156456;0;0;97006.94
595;352.1390628;0.8257104;0;58511.01;0
596;315.1916044;0.83378744;0;116148.61;0
597;206.1025874;0.8360384;0;55262.67;256956.34
598;143.0342601;0.8382894;0;0;99557.836
599;132.1021853;0.8392298;103030.99;296600.25;804432.44
600;147.0847132;0.8419123;0;325361.3;0
601;180.1021736;0.8419123;0;210560.73;0
602;184.1335518;0.8419123;0;138277.23;0
603;198.1128105;0.8419123;0;1665796;0
604;280.1184126;0.8419123;0;111977.76;0
605;215.1392514;0.8461253;42904.805;0;0
606;162.1490954;0.8500311;0;177857.27;0
607;121.0651606;0.8506719;162598.75;0;315047.22
608;138.0915883;0.8506719;162935.77;0;298170.44
609;222.1126563;0.85820806;0;189912.66;0
610;259.1654634;0.85820806;0;121489.85;0
611;324.1653367;0.85820806;0;385351.62;0
612;329.1206906;0.85820806;0;798614.44;0
613;345.0947226;0.85820806;0;102525.44;0
614;156.1386323;0.8663726;0;66238.99;0
615;350.1446513;0.8663726;0;75082.97;0
616;352.1965396;0.8663726;0;453860.34;0
617;480.2079483;0.8663726;0;43407.723;0
618;267.902055;0.86685747;754629.1;825838.4;679816.5
619;160.0971447;0.8745934;0;313718.47;0
620;174.1127437;0.8745934;0;120001.46;0
621;279.1075835;0.8745934;0;149304.44;0
622;146.1176785;0.8773946;83930.56;125890.664;0
623;226.15527;0.88170063;0;74642.68;105444.41
624;237.087212;0.8911391;0;57292.516;0
625;274.0856718;0.8911391;0;107220.55;0
626;352.1392531;0.8911391;0;36435.227;0
627;360.1652209;0.8911391;0;172312.14;0
628;185.0924541;0.897539;0;0;43954.867
629;272.1495311;0.907739;0;77204.42;0
630;331.1863791;0.907739;0;75935.63;0
631;306.0810585;0.914166;0;0;187697.33
632;138.9862352;0.9159556;0;431374.22;0
633;288.1554508;0.9159556;0;202351.67;0
634;152.0569804;0.9178495;175235.19;605247.75;1323493
635;132.1022008;0.9178745;181261.14;609599.6;1548657.4
636;284.0990466;0.92062026;131234.81;483484.66;1054111.1
637;242.1388422;0.92421806;0;122228.65;0
638;188.1283987;0.9324555;0;280126.75;0
639;226.1552815;0.93926376;0;0;64629.363
640;198.1492207;0.94074506;0;244133.89;0
641;153.9981257;0.957324;0;67622.32;0
642;171.0266896;0.957324;0;356461.16;0
643;193.0087703;0.957324;0;68878.19;0
644;225.1599968;0.957324;0;304413.44;0
645;243.9907328;0.957324;0;74974.67;0
646;247.9616177;0.957324;0;94568.836;0
647;186.1492196;0.97397804;0;105140.086;0
648;259.0750018;0.97397804;0;48626.312;0
649;224.8990369;0.9761077;549503.25;0;0
650;186.9565555;0.9941497;548656.7;569793.6;348053.56
651;138.0551993;0.998855;0;584230.56;0
652;198.1129156;0.998855;0;191072.5;0
653;331.1863619;0.998855;0;51987.836;0
654;188.0920544;1.003206;0;1231379.9;88859.586
655;144.138585;1.0071028;0;165664.92;0
656;195.113183;1.0071028;0;190622.73;0
657;260.1494586;1.0071028;0;430755.7;0
658;170.0815191;1.007307;0;168708.33;61742.773
659;139.9825016;1.017037;4543451;5212202;3116545.8
660;154.0502768;1.0252402;0;0;89674.67
661;158.961625;1.0332196;4019599.5;5322409;2707220.2
662;155.0817445;1.0451233;0;516331.22;564684.9
663;206.1177672;1.0480067;0;79995.08;0
664;253.0298757;1.0642525;0;62297.734;0
665;157.0974617;1.0657899;0;186493.94;140045.06
666;229.15494;1.0732158;55458.918;1455034.1;934176.5
667;140.1071634;1.0803753;0;396830.84;0
668;142.1228853;1.0803753;0;2795582.8;0
669;198.1492373;1.0803753;0;726890.25;0
670;200.1644685;1.0803753;0;1.19E+07;0
671;268.081693;1.0807652;69367.2;0;0
672;202.1801027;1.0884295;0;2540354.5;0
673;203.1835736;1.0884295;0;254531.8;0
674;224.128347;1.0884295;0;273289.22;0
675;175.086823;1.096523;0;72191.484;0
676;203.0815176;1.096523;0;285320.2;0
677;221.0922388;1.096523;0;632665.06;0
678;254.1612751;1.103075;0;251384.72;356611.7
679;308.2697417;1.1046335;0;765968.44;0
680;275.1104216;1.1191125;0;0;171852.12
681;298.1863927;1.1191125;0;0;84788.266
682;160.1334563;1.1334023;85153.27;0;0
683;182.0294388;1.1453404;0;266789.22;248756.36
684;224.0763464;1.1457186;0;59150.035;0
685;225.1599301;1.1457186;0;402601.75;0
686;252.0711788;1.1457186;0;50895.805;0
687;504.1924003;1.1457186;0;36976.316;0
688;159.0768005;1.1535184;0;0;70834.84
689;151.0967963;1.1539038;0;54710.33;0
690;210.024301;1.1539038;0;77720.516;0
691;150.0553088;1.1619298;0;112085.64;91402.695
692;188.128367;1.1703413;0;61406.934;0
693;260.1494769;1.1703413;0;623024.6;0
694;301.1760757;1.1703413;0;35328.023;0
695;502.2508992;1.1703413;0;164530.11;0
696;284.1343109;1.1707621;0;0;94642.43
697;261.097283;1.1792516;0;0;76993.72
698;296.1343856;1.1792516;0;0;214798.2
699;301.0897248;1.1792516;0;0;160959.3
700;323.0244242;1.1792516;0;0;64440.156
701;257.1497146;1.1867079;0;69373.164;0
702;286.1284962;1.1867079;0;6301625.5;0
703;288.1337374;1.1867079;0;101223.016;0
704;378.1759285;1.2048286;0;0;61693.543
705;216.1233323;1.211416;0;319588.75;0
706;262.1651697;1.211416;0;147376.12;0
707;163.0868685;1.2169528;166762.44;0;158584.78
708;325.1395607;1.224743;0;71743.1;179129.56
709;190.0501319;1.2279867;0;59130.9;0
710;174.1491392;1.2291476;232329.33;0;0
711;245.0957412;1.2303429;0;0;66700.48
712;430.7114014;1.2303429;0;0;227078.52
713;202.1802732;1.2361137;0;1773027.5;0
714;150.1279716;1.2442199;0;248372.88;0
715;358.1711905;1.2442199;0;74109.94;0
716;254.1612941;1.2453532;0;138614.61;237394.16
717;294.2177283;1.2465454;445900.12;0;0
718;454.170998;1.2522949;0;119341.43;0
719;330.1761019;1.2535772;0;118443.02;94076.06
720;335.1312839;1.2535772;0;701355.44;597272.9
721;351.1053672;1.2535772;0;92722.72;68911.88
722;358.2071403;1.2535772;0;568309.75;461124.16
723;144.1294348;1.2603636;0;39301.918;0
724;144.1384236;1.2603636;0;6733864;0
725;233.1650055;1.2603636;0;90413.55;0
726;250.1914597;1.2603636;0;1177432.8;0
727;259.1654226;1.2603636;0;135958.34;0
728;313.1757752;1.2603636;0;200439.69;0
729;492.2076836;1.2603636;0;93807;0
730;190.1077644;1.2642134;0;0;300736.56
731;211.1080611;1.2642134;0;0;486199.5
732;286.1400162;1.2642134;0;0;154464.45
733;211.1441986;1.2684135;0;474304.8;0
734;274.1649207;1.2684135;0;344149.88;0
735;504.1922881;1.2684135;0;145328.47;0
736;162.0915433;1.2764801;0;306424.56;0
737;198.1490923;1.2764801;0;45454.703;0
738;193.1338216;1.2846051;0;109406.305;0
739;247.1807698;1.2846051;0;74439.414;0
740;264.2070933;1.2846051;0;3944228;0
741;217.1550986;1.2898738;0;0;201504.83
742;122.0967628;1.2927884;0;69002.734;0
743;506.223468;1.2927884;0;81200.41;0
744;139.982468;1.2940633;0;873871.1;1166933.9
745;180.0883737;1.2983716;0;0;207373.53
746;342.1411111;1.2983716;0;0;349513.94
747;258.1703556;1.3010029;0;93579.164;0
748;208.0818036;1.3169116;567720.9;0;0
749;213.0371691;1.3169116;272193.97;0;0
750;292.202018;1.3176507;0;184747.89;0
751;306.2176687;1.3176507;0;133646.2;0
752;466.1922238;1.3176507;0;516168.25;0
753;216.1232021;1.3258569;0;386634.34;0
754;313.1757669;1.3258569;0;167915.52;0
755;254.1386787;1.3339235;0;197288.25;0
756;464.213229;1.3419005;0;93042.29;0
757;256.1770978;1.3497692;0;0;261384.16
758;622.3200785;1.3497692;0;0;567572.06
759;139.9825461;1.3533846;1649893;846369.1;908575.44
760;122.0965801;1.3577837;0;88592.664;0
761;130.9665824;1.3577837;0;67153.64;0
762;150.091462;1.3577837;0;228653.33;0
763;151.0754459;1.3577837;0;126429.61;0
764;164.1072934;1.3577837;0;82047.945;0
765;181.9887853;1.3577837;0;64855.39;0
766;182.1174397;1.3577837;0;3.89E+07;0
767;182.1295191;1.3577837;0;243546.98;0
768;182.1337783;1.3577837;0;84809.086;0
769;183.1155467;1.3577837;0;158503.78;0
770;183.1206691;1.3577837;0;4315093.5;0
771;158.0813497;1.3657024;0;168593.86;0
772;182.101048;1.3657024;0;74147.63;0
773;182.1052612;1.3657024;0;260513.5;0
774;182.137348;1.3657024;0;37840.816;0
775;342.1157512;1.3657024;0;69720.71;0
776;274.1647979;1.3736525;0;219675.92;0
777;146.1540172;1.3816836;0;1159003.2;0
778;239.1753319;1.3816836;0;663317.7;0
779;250.191377;1.3816836;0;702576.6;0
780;211.1078972;1.3821743;0;854759.9;1252879
781;373.1604807;1.3821743;0;421826.25;370646.72
782;395.1424335;1.3821743;0;106511.17;126806.63
783;407.1527703;1.3833106;0;0;198402.7
784;247.915153;1.386965;1232448;0;835125.2
785;168.1020791;1.3897272;0;372654.9;0
786;234.1126485;1.3897272;0;82368.88;0
787;174.1127322;1.3978502;0;230348.88;0
788;215.102717;1.3978502;0;158168.81;0
789;254.1023366;1.3978502;0;320138.38;0
790;264.2070947;1.3978502;0;1397955.6;0
791;336.165126;1.3978502;0;563934.3;0
792;200.0920988;1.4056344;0;191243.36;242181.67
793;166.0865921;1.4062856;543056.06;1649898.6;2042841.8
794;289.1261442;1.4080292;0;0;49301.41
795;347.1316152;1.4080292;0;0;666825.6
796;370.2075511;1.4080292;0;0;154445.34
797;262.09239;1.4142333;0;73054.53;0
798;298.1286178;1.4142333;0;66806.65;0
799;169.0974811;1.4152572;0;114360.35;137092.69
800;324.2280356;1.4583315;508931.3;0;0
801;221.0923902;1.4733537;0;119737.2;0
802;450.1975589;1.4904745;0;73822.41;0
803;407.2289198;1.4939333;57172.316;0;0
804;318.1914272;1.5075932;0;241640.14;0
805;144.1022243;1.5238597;0;310151.9;0
806;149.0599682;1.5238597;0;44045.574;0
807;166.086545;1.5238597;0;146816.31;0
808;198.1127324;1.5238597;0;496731.1;0
809;274.0922833;1.5238597;0;188948.92;0
810;322.2125436;1.5238597;0;6388543;0
811;336.2281471;1.5238597;0;2883449.5;0
812;159.0656118;1.5282679;0;0;91794.81
813;177.054714;1.5318804;0;122747.17;0
814;142.0867377;1.5365115;0;0;212740.39
815;372.1868033;1.5365115;0;0;87080.984
816;374.2021794;1.5381168;0;670672.94;606588.6
817;379.1574404;1.5381168;0;830380.25;766161.9
818;395.1314764;1.5381168;0;195954.1;175638.25
819;402.2333065;1.5381168;0;757459.4;657146.06
820;195.1230079;1.5406284;482927.5;702264.75;904158.5
821;220.1182525;1.545393;668566.56;0;422718.4
822;217.1050589;1.5463157;0;155573.81;239650.89
823;307.1025799;1.5561615;0;97653.6;0
824;356.1552143;1.5561615;0;352213.06;0
825;361.1105977;1.5561615;0;231486.36;0
826;240.1807169;1.5643635;0;161450.55;0
827;315.1055944;1.5707072;0;0;95787.84
828;198.149209;1.5726697;0;206265.17;0
829;474.1976582;1.5726697;0;101573.47;0
830;453.197122;1.5810697;0;57396.79;0
831;158.0815918;1.5894156;272427.1;244687.75;293808.62
832;230.1754641;1.6066195;0;193112.61;0
833;405.2236278;1.6142673;0;0;109496.78
834;167.0707967;1.6402755;0;0;107997.53
835;487.2538209;1.648763;0;0;513878.3
836;322.2127815;1.6495337;0;120804.78;0
837;513.2446216;1.6580108;0;133741.27;0
838;200.1649133;1.6666919;0;124624.67;107563.25
839;182.1543894;1.6749564;0;246855.06;0
840;290.2229257;1.6749564;0;113496.66;0
841;147.0443776;1.7004564;0;430961.75;0
842;379.0637455;1.7004564;0;101821.92;0
843;247.1444691;1.7088709;0;356040.44;0
844;143.1069206;1.7253728;0;154277.12;0
845;196.1334816;1.7253728;0;136106.84;0
846;177.054759;1.7334769;0;75056.61;0
847;322.2125828;1.7334769;0;3037220.8;0
848;398.1655742;1.7334769;0;660921.3;0
849;403.121194;1.7334769;0;333783.66;0
850;426.197313;1.7334769;0;202716.33;0
851;139.9825339;1.7356373;0;0;280062.84
852;141.9588938;1.7356373;0;0;52652.26
853;158.9617914;1.7356373;0;0;514271.16
854;271.0813878;1.749656;0;59889.543;0
855;307.1026323;1.749656;0;253723.69;0
856;320.1706978;1.749656;0;194219.39;0
857;336.2281312;1.749656;0;1723780.8;0
858;434.2023693;1.749656;0;286629.9;0
859;433.1689582;1.7517872;0;0;142586.6
860;418.2284886;1.7549183;0;837510.9;1286486.8
861;423.1840931;1.7549183;0;228864.86;408038.8
862;289.0919159;1.7577788;0;49951.742;0
863;383.1547841;1.7577788;0;475569.2;0
864;178.1229629;1.7589829;0;143882.47;1509185
865;474.1738169;1.7598121;0;0;658378.3
866;494.2244956;1.7598121;0;0;4327200.5
867;516.2068816;1.7598121;0;0;452060.78
868;157.0863025;1.7659934;0;169569.4;0
869;634.2343495;1.769525;294238.38;0;0
870;446.2600695;1.7741995;0;261710.34;0
871;347.1318958;1.776339;0;0;134267.34
872;142.1229295;1.7824849;0;124959.195;0
873;312.1444155;1.7824849;0;115028.89;0
874;573.28869;1.7849827;0;0;162597.67
875;239.1491598;1.7963489;335638.44;494889.4;209620.56
876;147.0443025;1.7989784;0;1300009.1;0
877;379.063704;1.7989784;0;405237.2;0
878;419.0093109;1.7989784;0;118839.59;0
879;307.1026601;1.8070639;0;228135.73;0
880;365.1445924;1.8070639;0;124200.875;0
881;400.1813267;1.8070639;0;1066211.5;0
882;405.1366455;1.8070639;0;2184460;0
883;428.2130653;1.8070639;0;756364.75;0
884;239.1493896;1.8104826;0;0;640490
885;163.0392418;1.8151762;0;315320.25;0
886;242.1388681;1.8151762;0;1027116.56;0
887;628.3084014;1.8151762;0;88947.93;0
888;256.1757626;1.8212973;99376.37;129235.27;259363.62
889;267.1704043;1.8220102;364434.3;0;0
890;468.2081945;1.8234304;0;443022.3;0
891;473.1634592;1.8234304;0;363807.94;0
892;496.2393567;1.8234304;0;122454.78;0
893;746.2357948;1.8234304;0;119661.81;0
894;193.1337317;1.8735676;0;4875661.5;0
895;176.107221;1.881605;0;1072082.2;0
896;628.3077884;1.881605;0;2459357;0
897;642.32371;1.881605;0;491276.28;0
898;341.207273;1.8841451;144931.55;0;0
899;305.1497658;1.8896675;0;591414.56;0
900;323.1966767;1.8930033;163261.77;0;0
901;188.0710239;1.9013633;0;3320411.2;264788.34
902;205.0976238;1.9057214;0;2559883.8;197417.78
903;370.1710481;1.906232;0;181966.98;0
904;375.1263358;1.9143444;0;148171.1;0
905;144.081066;1.9224298;0;219207.94;0
906;146.0604239;1.9224298;0;390871.88;0
907;159.0919928;1.9224298;0;141929.02;0
908;196.1335896;1.9224298;0;206093.94;0
909;265.1549039;1.9305714;0;196484.94;0
910;307.1689668;1.9393932;0;322604.22;254228.75
911;462.2547384;1.9394264;0;690877.9;1380757.9
912;200.1648311;1.9475524;0;158959.52;0
913;448.1946032;1.948492;0;0;386321.8
914;214.1079275;1.9570566;0;0;180952.28
915;506.2601564;1.9643128;0;109984.36;0
916;251.1392984;1.9726169;0;169649.38;0
917;386.2023475;1.9742501;0;0;359993.66
918;391.1577135;1.9742501;0;0;267652.66
919;414.2345328;1.9742501;0;0;75045.78
920;207.1494516;1.9808584;0;1550054.1;0
921;147.0443264;1.9890897;0;609694.94;0
922;374.1083021;1.9890897;0;193698.88;0
923;379.0636367;1.9890897;0;226980.55;0
924;442.0253141;1.9890897;0;55523.125;0
925;177.054982;1.9973251;0;445562.03;0
926;279.1704821;1.9973251;0;1588426.5;0
927;514.2553342;2.0057;0;166607.52;0
928;283.1753858;2.0509984;184709.84;264465.1;388474.47
929;300.2020138;2.0509984;226886.72;327633.34;484506.38
930;400.1585013;2.0524268;0;0;68681.83
931;323.196726;2.0550165;117918.914;73698.02;0
932;190.0502537;2.057483;0;62599.555;0
933;337.2118125;2.057483;0;441485.53;0
934;337.1763252;2.0657747;0;504756.12;0
935;546.2758815;2.0657747;0;153942.55;0
936;355.2225743;2.0696855;189235.75;0;0
937;351.1915502;2.0740538;0;1171629.5;0
938;420.1508236;2.078214;0;0;118706.12
939;234.1353326;2.0886378;0;80727.46;211655.73
940;265.1912847;2.090812;0;179733.1;0
941;147.0443937;2.0914023;298574.28;275242.16;146241.88
942;139.0756682;2.0992432;0;53406.414;0
943;263.1758564;2.0992432;0;107456.19;0
944;265.1551536;2.0992432;0;229437.69;0
945;506.2812507;2.113892;0;439029.34;800659.06
946;279.1706846;2.1159785;0;768754.2;0
947;460.2390652;2.1378531;0;0;220252.56
948;460.5732606;2.1378531;0;0;149932.22
949;689.8549227;2.1378531;0;0;335553.66
950;163.0393252;2.1411073;0;460370.8;0
951;355.1026413;2.1411073;0;244279.66;0
952;377.0845603;2.1411073;0;110233.92;0
953;374.1084007;2.1665218;0;162176.83;0
954;379.0638335;2.1665218;0;80643.62;0
955;209.0812131;2.174755;0;56382.188;0
956;290.2230005;2.174755;0;200548.81;0
957;321.1812415;2.174755;0;121032.375;0
958;585.2658232;2.174755;0;110445.06;0
959;897.1876298;2.1765597;72724.08;0;0
960;286.2127288;2.1792083;91060.64;91243.88;0
961;177.054935;2.1829093;0;210208.72;0
962;279.1705895;2.1829093;0;1385945.9;0
963;293.149845;2.1829093;0;203053.11;0
964;353.2074119;2.1829093;0;102449.48;0
965;451.1901931;2.1829093;0;907939.7;0
966;147.0442953;2.1843114;404553.22;336289.38;0
967;335.1968461;2.1995404;0;53548.25;0
968;643.307966;2.1995404;0;356514.38;0
969;344.1340247;2.2021012;1747591.9;0;0
970;349.0893352;2.2021012;383113.4;0;0
971;437.1745177;2.2162528;0;654525.2;0
972;657.2873897;2.2162528;0;215677.62;0
973;374.1603318;2.232913;0;117782.625;0
974;590.3025779;2.232913;0;111173.914;0
975;307.1028143;2.2411296;0;150425.61;0
976;337.1764205;2.2411296;0;211378.83;0
977;384.1865635;2.2411296;0;555907.44;0
978;389.1419126;2.2411296;0;394506.2;0
979;337.2123863;2.2493358;0;273225;0
980;393.0793117;2.2493358;0;221711.75;0
981;327.201753;2.2568882;145054.31;212408.34;270352.1
982;344.2282959;2.2568882;381463.1;553811.94;688619.56
983;147.0443898;2.2577004;0;1086961.4;0
984;398.2025848;2.2588086;0;39783.85;163168.25
985;177.0550533;2.2660794;0;131942.11;0
986;351.1917776;2.2743585;0;573174.6;0
987;290.2230855;2.2827146;0;99683.82;0
988;392.1702615;2.2995896;0;309391.8;0
989;437.1747384;2.2995896;0;273629.78;0
990;266.1617469;2.3123665;0;0;115800.52
991;865.1980734;2.31569;85251.6;0;0
992;149.0601245;2.3248541;0;108391.195;0
993;208.1336227;2.3248541;0;386875.8;0
994;294.1338846;2.3248541;0;403872.97;0
995;358.207406;2.3248541;0;204400;0
996;350.1601481;2.3332915;0;169937.66;0
997;177.0550702;2.3418539;0;51790.97;0
998;568.3343161;2.342771;128781.29;0;0
999;514.255497;2.3673518;0;79216.34;0
1000;278.1389825;2.375489;0;1306340.4;0
1001;634.3288581;2.375489;0;52573.8;0
1002;325.1401497;2.3821328;0;0;266079.47
1003;147.044319;2.3835723;0;1525711.4;0
1004;291.027702;2.3835723;0;56574.08;0
1005;307.0927499;2.3835723;0;91947.05;0
1006;317.0447169;2.3835723;0;46858.08;0
1007;318.0090911;2.3835723;0;163636.19;0
1008;336.9881531;2.3835723;0;102655.05;0
1009;388.1237727;2.3835723;0;333102;0
1010;393.079099;2.3835723;0;382591.1;0
1011;445.1685852;2.3835723;0;393602.94;0
1012;468.2446573;2.3835723;0;48683.5;0
1013;428.2499729;2.386864;0;83681.23;112489.56
1014;220.0607611;2.3915951;0;490383.06;0
1015;238.0711641;2.3915951;0;5982664.5;0
1016;240.0761271;2.3915951;0;76828.68;0
1017;260.053263;2.3915951;0;1846252.4;0
1018;276.0273366;2.3915951;0;114812.055;0
1019;282.0352808;2.3915951;0;149419.97;0
1020;283.1290293;2.3915951;0;77798.945;0
1021;289.0273417;2.3915951;0;55751.18;0
1022;327.9933855;2.3915951;0;40189.21;0
1023;382.0514237;2.3915951;0;64278.164;0
1024;519.0519706;2.3915951;0;200963.95;0
1025;571.2361865;2.3915951;0;100269.02;0
1026;341.0251514;2.3996015;0;115944.54;0
1027;359.0355225;2.3996015;0;85640.6;0
1028;378.0146955;2.3996015;0;52559.01;0
1029;463.1583406;2.3996015;0;74244.766;0
1030;406.1645997;2.4077597;0;77096.664;0
1031;177.0550558;2.4159534;0;318594.4;0
1032;240.1597414;2.4159534;0;164085.77;0
1033;257.0999863;2.4159534;0;70628.266;0
1034;420.1870752;2.4161284;0;0;813639.5
1035;425.1425772;2.4161284;0;0;187256.03
1036;307.1029654;2.4242303;0;90913.57;0
1037;447.1844925;2.4242303;0;241836.05;0
1038;865.1973292;2.431039;240883.45;0;0
1039;388.2540894;2.4321263;454864.7;750247.44;971109.9
1040;340.2601125;2.4409406;0;69539.17;0
1041;1727.375088;2.4483745;47418.652;0;0
